store_id,product_id,category,region,current_inventory,mean_daily_demand,safety_stock,rop,eoq,days_of_stock,status,units_to_order
S002,P0006,Toys,East,160,145.28976190476192,154.68,299.97,601.84,1.1,STOCKOUT_RISK,742.0
S002,P0006,Toys,East,160,125.17153846153845,168.68,293.85,566.93,1.3,STOCKOUT_RISK,701.0
S002,P0006,Toys,East,160,107.75419354838711,137.48,245.23,583.28,1.5,STOCKOUT_RISK,669.0
S002,P0007,Toys,West,53,160.67972972972973,195.88,356.56,598.35,0.3,STOCKOUT_RISK,902.0
S002,P0007,Toys,West,53,127.48382978723404,176.21,303.69,595.66,0.4,STOCKOUT_RISK,846.0
S002,P0007,Toys,West,53,141.72309523809523,174.09,315.81,594.31,0.4,STOCKOUT_RISK,857.0
S002,P0007,Toys,West,53,141.48542857142857,184.35,325.84,619.14,0.4,STOCKOUT_RISK,892.0
S002,P0007,Toys,West,53,138.6002564102564,167.24,305.84,622.15,0.4,STOCKOUT_RISK,875.0
S002,P0007,Toys,West,53,124.4957142857143,158.42,282.92,594.5,0.4,STOCKOUT_RISK,824.0
S002,P0007,Toys,West,53,159.35529411764705,169.36,328.72,673.99,0.3,STOCKOUT_RISK,950.0
S002,P0007,Toys,West,53,151.4190322580645,195.87,347.29,610.11,0.4,STOCKOUT_RISK,904.0
S002,P0007,Toys,West,53,147.2488095238095,191.45,338.7,645.66,0.4,STOCKOUT_RISK,931.0
S002,P0007,Toys,West,53,154.71944444444443,185.45,340.17,607.01,0.3,STOCKOUT_RISK,894.0
S002,P0007,Toys,West,53,150.1431111111111,202.82,352.96,632.25,0.4,STOCKOUT_RISK,932.0
S002,P0007,Toys,West,53,139.082,176.4,315.48,692.41,0.4,STOCKOUT_RISK,955.0
S002,P0007,Toys,West,53,110.79536585365852,163.51,274.31,532.76,0.5,STOCKOUT_RISK,754.0
S002,P0007,Toys,West,53,153.81714285714287,196.98,350.8,639.87,0.3,STOCKOUT_RISK,938.0
S002,P0007,Toys,West,53,159.69,214.3,373.99,657.67,0.3,STOCKOUT_RISK,979.0
S002,P0007,Toys,West,53,162.8680487804878,213.12,375.99,642.64,0.3,STOCKOUT_RISK,966.0
S002,P0007,Toys,West,53,143.4897435897436,192.94,336.43,639.61,0.4,STOCKOUT_RISK,923.0
S002,P0007,Toys,West,53,123.49870967741936,182.45,305.95,579.54,0.4,STOCKOUT_RISK,832.0
S002,P0007,Toys,West,53,114.07322580645162,154.01,268.08,547.94,0.5,STOCKOUT_RISK,763.0
S002,P0007,Toys,West,53,151.71675,207.35,359.07,657.09,0.3,STOCKOUT_RISK,963.0
S002,P0008,Furniture,North,218,157.68615384615384,204.5,362.19,614.01,1.4,STOCKOUT_RISK,758.0
S002,P0008,Furniture,North,218,136.99870967741936,172.0,309.0,572.13,1.6,STOCKOUT_RISK,663.0
S002,P0008,Furniture,North,218,124.25200000000001,147.06,271.31,581.43,1.8,STOCKOUT_RISK,635.0
S002,P0008,Furniture,North,218,119.42390243902439,162.0,281.42,582.63,1.8,STOCKOUT_RISK,646.0
S002,P0008,Furniture,North,218,127.03299999999999,149.97,277.0,570.27,1.7,STOCKOUT_RISK,629.0
S002,P0008,Furniture,North,218,119.84965517241379,194.6,314.45,594.32,1.8,STOCKOUT_RISK,691.0
S002,P0008,Furniture,North,218,169.45767441860465,212.12,381.58,711.27,1.3,STOCKOUT_RISK,875.0
S002,P0008,Furniture,North,218,130.655,175.27,305.92,550.46,1.7,STOCKOUT_RISK,638.0
S002,P0008,Furniture,North,218,185.11333333333334,195.1,380.21,685.71,1.2,STOCKOUT_RISK,848.0
S002,P0008,Furniture,North,218,90.57666666666667,121.54,212.12,487.52,2.4,OPTIMAL,0.0
S002,P0008,Furniture,North,218,129.13642857142855,175.9,305.04,585.9,1.7,STOCKOUT_RISK,673.0
S002,P0008,Furniture,North,218,140.82333333333335,198.46,339.28,610.26,1.5,STOCKOUT_RISK,732.0
S002,P0008,Furniture,North,218,124.76810810810811,181.2,305.97,583.83,1.7,STOCKOUT_RISK,672.0
S002,P0008,Furniture,North,218,134.69179487179485,189.06,323.75,540.48,1.6,STOCKOUT_RISK,646.0
S002,P0008,Furniture,North,218,137.10999999999999,153.67,290.78,578.24,1.6,STOCKOUT_RISK,651.0
S002,P0008,Furniture,North,218,123.50825,163.34,286.85,602.06,1.8,STOCKOUT_RISK,671.0
S002,P0008,Furniture,North,218,130.0605882352941,185.2,315.26,608.71,1.7,STOCKOUT_RISK,706.0
S002,P0008,Furniture,North,218,151.25125,179.05,330.3,601.75,1.4,STOCKOUT_RISK,714.0
S002,P0008,Furniture,North,218,123.20054054054054,168.27,291.47,572.36,1.8,STOCKOUT_RISK,646.0
S002,P0008,Furniture,North,218,136.32206896551725,158.8,295.12,603.32,1.6,STOCKOUT_RISK,680.0
S002,P0009,Electronics,North,62,157.46309523809524,179.45,336.91,633.1,0.4,STOCKOUT_RISK,908.0
S002,P0009,Electronics,North,62,135.44117647058823,160.86,296.3,590.84,0.5,STOCKOUT_RISK,825.0
S002,P0009,Electronics,North,62,156.51243243243243,181.82,338.33,670.53,0.4,STOCKOUT_RISK,947.0
S002,P0009,Electronics,North,62,171.85833333333332,213.37,385.23,674.55,0.4,STOCKOUT_RISK,998.0
S002,P0009,Electronics,North,62,161.23000000000002,197.39,358.62,661.19,0.4,STOCKOUT_RISK,958.0
S002,P0009,Electronics,North,62,130.1794117647059,156.17,286.35,607.02,0.5,STOCKOUT_RISK,831.0
S002,P0009,Electronics,North,62,148.78892857142858,217.24,366.03,622.8,0.4,STOCKOUT_RISK,927.0
S002,P0009,Electronics,North,62,124.92208333333333,149.12,274.04,575.72,0.5,STOCKOUT_RISK,788.0
S002,P0009,Electronics,North,62,138.71386363636364,200.94,339.65,634.17,0.4,STOCKOUT_RISK,912.0
S002,P0009,Electronics,North,62,159.53945945945947,202.65,362.19,655.72,0.4,STOCKOUT_RISK,956.0
S002,P0009,Electronics,North,62,139.19263157894736,172.39,311.58,561.82,0.4,STOCKOUT_RISK,811.0
S002,P0009,Electronics,North,62,149.72972222222222,184.92,334.65,639.11,0.4,STOCKOUT_RISK,912.0
S002,P0009,Electronics,North,62,196.15363636363637,222.81,418.96,697.88,0.3,STOCKOUT_RISK,1055.0
S002,P0009,Electronics,North,62,125.23032258064515,174.81,300.04,529.82,0.5,STOCKOUT_RISK,768.0
S002,P0009,Electronics,North,62,157.61833333333334,193.52,351.14,644.86,0.4,STOCKOUT_RISK,934.0
S002,P0009,Electronics,North,62,149.89714285714285,193.06,342.96,604.81,0.4,STOCKOUT_RISK,886.0
S002,P0009,Electronics,North,62,147.15162790697673,123.45,270.6,624.91,0.4,STOCKOUT_RISK,834.0
S002,P0009,Electronics,North,62,152.8604347826087,208.59,361.45,638.16,0.4,STOCKOUT_RISK,938.0
S002,P0009,Electronics,North,62,130.75939393939393,172.91,303.67,621.67,0.5,STOCKOUT_RISK,863.0
S002,P0009,Electronics,North,62,150.13212765957448,187.88,338.01,632.87,0.4,STOCKOUT_RISK,909.0
S002,P0010,Toys,West,419,130.459,167.08,297.54,584.45,3.2,OPTIMAL,0.0
S002,P0010,Toys,West,419,149.368,165.64,315.01,630.0,2.8,OPTIMAL,0.0
S002,P0010,Toys,West,419,146.46142857142857,200.96,347.42,621.16,2.9,OPTIMAL,0.0
S002,P0010,Toys,West,419,156.4703125,201.14,357.61,713.89,2.7,OPTIMAL,0.0
S002,P0010,Toys,West,419,120.2445945945946,170.27,290.51,558.18,3.5,OPTIMAL,0.0
S002,P0010,Toys,West,419,132.16510638297873,164.39,296.56,558.27,3.2,OPTIMAL,0.0
S002,P0010,Toys,West,419,150.00405405405405,188.52,338.52,658.98,2.8,OPTIMAL,0.0
S002,P0010,Toys,West,419,154.7263157894737,186.12,340.85,652.57,2.7,OPTIMAL,0.0
S002,P0010,Toys,West,419,135.9648780487805,192.8,328.76,610.66,3.1,OPTIMAL,0.0
S002,P0010,Toys,West,419,156.5355882352941,184.39,340.93,634.42,2.7,OPTIMAL,0.0
S002,P0010,Toys,West,419,150.9596551724138,241.19,392.15,623.08,2.8,OPTIMAL,0.0
S002,P0010,Toys,West,419,141.77945945945947,141.44,283.22,621.04,3.0,OPTIMAL,0.0
S002,P0010,Toys,West,419,137.9067741935484,203.95,341.86,658.8,3.0,OPTIMAL,0.0
S002,P0010,Toys,West,419,137.8008695652174,186.43,324.23,600.72,3.0,OPTIMAL,0.0
S002,P0010,Toys,West,419,136.21031250000001,178.96,315.17,613.31,3.1,OPTIMAL,0.0
S002,P0010,Toys,West,419,136.24285714285713,181.87,318.11,569.06,3.1,OPTIMAL,0.0
S002,P0010,Toys,West,419,140.10676470588237,196.13,336.24,580.41,3.0,OPTIMAL,0.0
S002,P0010,Toys,West,419,121.64500000000001,173.51,295.15,628.27,3.4,OPTIMAL,0.0
S002,P0010,Toys,West,419,128.35054054054055,188.66,317.01,560.07,3.3,OPTIMAL,0.0
S002,P0010,Toys,West,419,145.41674418604651,218.82,364.24,608.18,2.9,OPTIMAL,0.0
S002,P0011,Groceries,West,156,171.51272727272726,226.85,398.36,657.36,0.9,STOCKOUT_RISK,900.0
S002,P0011,Groceries,West,156,121.80272727272727,131.27,253.07,602.26,1.3,STOCKOUT_RISK,699.0
S002,P0011,Groceries,West,156,151.20239130434783,186.0,337.2,637.35,1.0,STOCKOUT_RISK,819.0
S002,P0011,Groceries,West,156,156.41333333333333,203.4,359.81,619.95,1.0,STOCKOUT_RISK,824.0
S002,P0011,Groceries,West,156,130.72285714285715,175.42,306.14,589.2,1.2,STOCKOUT_RISK,739.0
S002,P0011,Groceries,West,156,162.5634090909091,214.51,377.07,645.26,1.0,STOCKOUT_RISK,866.0
S002,P0011,Groceries,West,156,106.71903225806452,160.08,266.8,529.67,1.5,STOCKOUT_RISK,640.0
S002,P0011,Groceries,West,156,135.64096153846154,172.48,308.12,573.9,1.2,STOCKOUT_RISK,726.0
S002,P0011,Groceries,West,156,135.36425531914892,192.08,327.44,601.85,1.2,STOCKOUT_RISK,773.0
S002,P0011,Groceries,West,156,148.07387096774193,195.86,343.93,592.2,1.1,STOCKOUT_RISK,780.0
S002,P0011,Groceries,West,156,149.984375,173.53,323.51,675.83,1.0,STOCKOUT_RISK,843.0
S002,P0011,Groceries,West,156,127.55464285714287,177.12,304.67,526.01,1.2,STOCKOUT_RISK,675.0
S002,P0011,Groceries,West,156,139.8993103448276,155.91,295.81,569.28,1.1,STOCKOUT_RISK,709.0
S002,P0011,Groceries,West,156,129.25942857142857,167.47,296.73,555.8,1.2,STOCKOUT_RISK,697.0
S002,P0011,Groceries,West,156,137.27066666666667,160.12,297.39,542.5,1.1,STOCKOUT_RISK,684.0
S002,P0011,Groceries,West,156,155.51162790697674,180.23,335.74,634.65,1.0,STOCKOUT_RISK,814.0
S002,P0011,Groceries,West,156,137.2628947368421,186.68,323.94,582.13,1.1,STOCKOUT_RISK,750.0
S002,P0011,Groceries,West,156,120.0578947368421,137.7,257.76,582.95,1.3,STOCKOUT_RISK,685.0
S002,P0011,Groceries,West,156,165.9964705882353,191.46,357.46,632.83,0.9,STOCKOUT_RISK,834.0
S002,P0011,Groceries,West,156,124.1328888888889,152.59,276.72,561.93,1.3,STOCKOUT_RISK,683.0
S002,P0012,Electronics,North,193,129.12827586206896,174.25,303.38,573.48,1.5,STOCKOUT_RISK,684.0
S002,P0012,Electronics,North,193,119.36289473684211,153.13,272.49,561.93,1.6,STOCKOUT_RISK,641.0
S002,P0012,Electronics,North,193,141.81857142857143,159.55,301.37,644.0,1.4,STOCKOUT_RISK,752.0
S002,P0012,Electronics,North,193,111.45333333333332,137.57,249.02,550.25,1.7,STOCKOUT_RISK,606.0
S002,P0012,Electronics,North,193,159.28941176470587,198.42,357.71,682.37,1.2,STOCKOUT_RISK,847.0
S002,P0012,Electronics,North,193,171.99,228.26,400.25,684.86,1.1,STOCKOUT_RISK,892.0
S002,P0012,Electronics,North,193,134.66113636363636,162.23,296.89,601.75,1.4,STOCKOUT_RISK,706.0
S002,P0012,Electronics,North,193,165.12378378378378,207.99,373.11,686.33,1.2,STOCKOUT_RISK,866.0
S002,P0012,Electronics,North,193,162.65625,203.12,365.78,686.09,1.2,STOCKOUT_RISK,859.0
S002,P0012,Electronics,North,193,135.6151851851852,162.77,298.39,584.13,1.4,STOCKOUT_RISK,690.0
S002,P0012,Electronics,North,193,154.33382352941177,186.3,340.63,651.03,1.3,STOCKOUT_RISK,799.0
S002,P0012,Electronics,North,193,166.7625,206.42,373.18,700.89,1.2,STOCKOUT_RISK,881.0
S002,P0012,Electronics,North,193,160.39324324324326,182.49,342.88,663.58,1.2,STOCKOUT_RISK,813.0
S002,P0012,Electronics,North,193,138.853125,203.98,342.83,592.64,1.4,STOCKOUT_RISK,742.0
S002,P0012,Electronics,North,193,137.75785714285715,181.06,318.82,639.0,1.4,STOCKOUT_RISK,765.0
S002,P0012,Electronics,North,193,110.66083333333333,169.51,280.17,552.03,1.7,STOCKOUT_RISK,639.0
S002,P0012,Electronics,North,193,157.2237142857143,200.25,357.47,709.62,1.2,STOCKOUT_RISK,874.0
S002,P0012,Electronics,North,193,160.98472222222222,187.77,348.75,657.27,1.2,STOCKOUT_RISK,813.0
S002,P0012,Electronics,North,193,164.6737837837838,198.89,363.56,669.65,1.2,STOCKOUT_RISK,840.0
S002,P0012,Electronics,North,193,139.180625,170.52,309.7,583.6,1.4,STOCKOUT_RISK,700.0
S002,P0013,Electronics,South,472,141.78684210526316,180.99,322.78,623.23,3.3,OPTIMAL,0.0
S002,P0013,Electronics,South,472,139.5365,164.03,303.57,629.87,3.4,OPTIMAL,0.0
S002,P0013,Electronics,South,472,134.91151515151515,194.91,329.82,614.15,3.5,OPTIMAL,0.0
S002,P0013,Electronics,South,472,134.18891891891892,185.18,319.37,582.53,3.5,OPTIMAL,0.0
S002,P0013,Electronics,South,472,141.2519512195122,157.35,298.6,605.52,3.3,OPTIMAL,0.0
S002,P0013,Electronics,South,472,140.6690476190476,166.84,307.51,617.43,3.4,OPTIMAL,0.0
S002,P0013,Electronics,South,472,151.0725,188.38,339.45,647.53,3.1,OPTIMAL,0.0
S002,P0013,Electronics,South,472,125.84567567567568,170.61,296.46,580.28,3.8,OPTIMAL,0.0
S002,P0013,Electronics,South,472,145.04642857142855,189.25,334.3,553.5,3.3,OPTIMAL,0.0
S002,P0013,Electronics,South,472,167.53820512820513,181.76,349.3,713.46,2.8,OPTIMAL,0.0
S002,P0013,Electronics,South,472,128.63189189189188,143.25,271.88,581.85,3.7,OPTIMAL,0.0
S002,P0013,Electronics,South,472,148.89272727272726,159.84,308.73,618.93,3.2,OPTIMAL,0.0
S002,P0013,Electronics,South,472,138.23638888888888,189.94,328.18,601.91,3.4,OPTIMAL,0.0
S002,P0013,Electronics,South,472,131.09965517241378,157.65,288.75,594.53,3.6,OPTIMAL,0.0
S002,P0013,Electronics,South,472,118.43541666666665,180.71,299.15,525.93,4.0,OPTIMAL,0.0
S002,P0013,Electronics,South,472,137.51225806451615,171.78,309.29,608.12,3.4,OPTIMAL,0.0
S002,P0013,Electronics,South,472,147.54135135135135,183.29,330.83,608.4,3.2,OPTIMAL,0.0
S002,P0013,Electronics,South,472,146.87589743589743,182.29,329.17,625.53,3.2,OPTIMAL,0.0
S002,P0013,Electronics,South,472,143.05297297297298,191.02,334.07,626.11,3.3,OPTIMAL,0.0
S002,P0013,Electronics,South,472,135.21615384615384,182.04,317.26,641.71,3.5,OPTIMAL,0.0
S002,P0014,Clothing,West,342,127.33076923076922,188.09,315.42,563.34,2.7,OPTIMAL,0.0
S002,P0014,Clothing,West,342,101.58117647058823,145.21,246.79,522.72,3.4,OPTIMAL,0.0
S002,P0014,Clothing,West,342,123.86562500000001,148.85,272.72,582.42,2.8,OPTIMAL,0.0
S002,P0014,Clothing,West,342,120.87566666666666,126.45,247.33,594.58,2.8,OPTIMAL,0.0
S002,P0014,Clothing,West,342,170.433,169.79,340.22,687.49,2.0,OPTIMAL,0.0
S002,P0014,Clothing,West,342,134.95545454545456,161.96,296.92,580.35,2.5,OPTIMAL,0.0
S002,P0014,Clothing,West,342,126.28692307692309,150.78,277.07,573.99,2.7,OPTIMAL,0.0
S002,P0014,Clothing,West,342,136.0988095238095,167.68,303.78,606.03,2.5,OPTIMAL,0.0
S002,P0014,Clothing,West,342,144.12296296296296,209.47,353.59,572.25,2.4,STOCKOUT_RISK,584.0
S002,P0014,Clothing,West,342,137.49428571428572,171.53,309.02,608.89,2.5,OPTIMAL,0.0
S002,P0014,Clothing,West,342,132.3925,184.1,316.49,612.62,2.6,OPTIMAL,0.0
S002,P0014,Clothing,West,342,142.5826470588235,179.04,321.62,616.51,2.4,OPTIMAL,0.0
S002,P0014,Clothing,West,342,148.5641463414634,170.72,319.28,587.42,2.3,OPTIMAL,0.0
S002,P0014,Clothing,West,342,146.6078048780488,183.04,329.65,618.3,2.3,OPTIMAL,0.0
S002,P0014,Clothing,West,342,139.51216216216216,170.75,310.26,618.19,2.5,OPTIMAL,0.0
S002,P0014,Clothing,West,342,142.0225,148.76,290.78,635.78,2.4,OPTIMAL,0.0
S002,P0014,Clothing,West,342,145.17612244897958,168.84,314.02,609.5,2.4,OPTIMAL,0.0
S002,P0014,Clothing,West,342,139.17934782608697,194.19,333.37,606.68,2.5,OPTIMAL,0.0
S002,P0014,Clothing,West,342,175.949375,195.81,371.76,642.07,1.9,STOCKOUT_RISK,672.0
S002,P0014,Clothing,West,342,153.1975,197.46,350.66,657.94,2.2,STOCKOUT_RISK,667.0
S002,P0015,Toys,South,433,124.6192,154.18,278.8,594.93,3.5,OPTIMAL,0.0
S002,P0015,Toys,South,433,138.08499999999998,172.14,310.22,626.23,3.1,OPTIMAL,0.0
S002,P0015,Toys,South,433,106.5528205128205,138.83,245.38,566.78,4.1,OPTIMAL,0.0
S002,P0015,Toys,South,433,114.96277777777777,148.83,263.79,566.74,3.8,OPTIMAL,0.0
S002,P0015,Toys,South,433,130.91268292682926,190.61,321.52,568.88,3.3,OPTIMAL,0.0
S002,P0015,Toys,South,433,143.3439393939394,170.15,313.49,623.28,3.0,OPTIMAL,0.0
S002,P0015,Toys,South,433,148.07151515151514,202.94,351.01,684.95,2.9,OPTIMAL,0.0
S002,P0015,Toys,South,433,119.13484848484848,149.62,268.75,572.7,3.6,OPTIMAL,0.0
S002,P0015,Toys,South,433,168.9229090909091,182.66,351.58,664.74,2.6,OPTIMAL,0.0
S002,P0015,Toys,South,433,125.22971428571428,174.0,299.23,559.4,3.5,OPTIMAL,0.0
S002,P0015,Toys,South,433,156.05277777777778,188.88,344.93,617.71,2.8,OPTIMAL,0.0
S002,P0015,Toys,South,433,138.4309375,167.6,306.03,585.93,3.1,OPTIMAL,0.0
S002,P0015,Toys,South,433,129.30785714285713,180.79,310.1,523.06,3.3,OPTIMAL,0.0
S002,P0015,Toys,South,433,105.6171875,119.88,225.5,516.77,4.1,OPTIMAL,0.0
S002,P0015,Toys,South,433,149.89870967741933,164.19,314.09,583.86,2.9,OPTIMAL,0.0
S002,P0015,Toys,South,433,125.00500000000001,163.84,288.85,624.92,3.5,OPTIMAL,0.0
S002,P0015,Toys,South,433,132.02214285714285,148.29,280.31,629.79,3.3,OPTIMAL,0.0
S002,P0015,Toys,South,433,143.17882352941177,166.95,310.13,604.59,3.0,OPTIMAL,0.0
S002,P0015,Toys,South,433,151.87861111111113,194.72,346.6,642.2,2.9,OPTIMAL,0.0
S002,P0015,Toys,South,433,138.81770833333334,186.12,324.94,619.47,3.1,OPTIMAL,0.0
S002,P0016,Toys,North,258,134.28214285714287,162.02,296.3,598.6,1.9,STOCKOUT_RISK,637.0
S002,P0016,Toys,North,258,135.6113157894737,184.13,319.74,558.45,1.9,STOCKOUT_RISK,620.0
S002,P0016,Toys,North,258,138.19444444444446,180.06,318.25,608.88,1.9,STOCKOUT_RISK,669.0
S002,P0016,Toys,North,258,126.719375,201.43,328.15,548.85,2.0,STOCKOUT_RISK,619.0
S002,P0016,Toys,North,258,166.57451612903228,219.46,386.03,681.32,1.5,STOCKOUT_RISK,809.0
S002,P0016,Toys,North,258,164.63972222222222,193.37,358.01,685.24,1.6,STOCKOUT_RISK,785.0
S002,P0016,Toys,North,258,123.87625,164.85,288.73,577.3,2.1,STOCKOUT_RISK,608.0
S002,P0016,Toys,North,258,139.07933333333332,171.58,310.66,601.63,1.9,STOCKOUT_RISK,654.0
S002,P0016,Toys,North,258,152.62,176.36,328.98,629.05,1.7,STOCKOUT_RISK,700.0
S002,P0016,Toys,North,258,139.36700000000002,164.11,303.48,627.49,1.9,STOCKOUT_RISK,673.0
S002,P0016,Toys,North,258,132.10545454545453,165.87,297.98,577.96,2.0,STOCKOUT_RISK,618.0
S002,P0016,Toys,North,258,163.88375,167.47,331.35,620.43,1.6,STOCKOUT_RISK,694.0
S002,P0016,Toys,North,258,173.55352941176469,183.71,357.26,686.74,1.5,STOCKOUT_RISK,786.0
S002,P0016,Toys,North,258,146.26916666666665,199.85,346.12,615.54,1.8,STOCKOUT_RISK,704.0
S002,P0016,Toys,North,258,137.1580487804878,164.12,301.28,644.03,1.9,STOCKOUT_RISK,687.0
S002,P0016,Toys,North,258,119.17441176470588,147.26,266.43,555.48,2.2,STOCKOUT_RISK,564.0
S002,P0016,Toys,North,258,147.23435897435897,161.69,308.92,596.69,1.8,STOCKOUT_RISK,648.0
S002,P0016,Toys,North,258,173.7379411764706,222.51,396.25,697.89,1.5,STOCKOUT_RISK,836.0
S002,P0016,Toys,North,258,123.21620689655172,134.87,258.09,595.92,2.1,STOCKOUT_RISK,596.0
S002,P0016,Toys,North,258,140.7352380952381,174.43,315.17,613.87,1.8,STOCKOUT_RISK,671.0
S002,P0017,Toys,East,236,138.34511627906977,186.93,325.28,604.36,1.7,STOCKOUT_RISK,694.0
S002,P0017,Toys,East,236,139.34756756756755,191.31,330.66,592.9,1.7,STOCKOUT_RISK,688.0
S002,P0017,Toys,East,236,136.48939393939392,170.06,306.55,634.48,1.7,STOCKOUT_RISK,705.0
S002,P0017,Toys,East,236,140.12181818181818,167.3,307.42,645.91,1.7,STOCKOUT_RISK,717.0
S002,P0017,Toys,East,236,123.394,178.63,302.02,564.98,1.9,STOCKOUT_RISK,631.0
S002,P0017,Toys,East,236,155.89392857142857,202.84,358.73,638.83,1.5,STOCKOUT_RISK,762.0
S002,P0017,Toys,East,236,135.95675675675676,165.9,301.86,620.56,1.7,STOCKOUT_RISK,686.0
S002,P0017,Toys,East,236,158.16142857142856,198.64,356.8,656.66,1.5,STOCKOUT_RISK,777.0
S002,P0017,Toys,East,236,127.44263157894736,190.17,317.61,602.1,1.9,STOCKOUT_RISK,684.0
S002,P0017,Toys,East,236,159.38842105263157,197.54,356.93,721.27,1.5,STOCKOUT_RISK,842.0
S002,P0017,Toys,East,236,139.8509090909091,178.04,317.89,612.29,1.7,STOCKOUT_RISK,694.0
S002,P0017,Toys,East,236,149.83486486486487,163.77,313.6,595.67,1.6,STOCKOUT_RISK,673.0
S002,P0017,Toys,East,236,120.42444444444443,159.56,279.98,568.31,2.0,STOCKOUT_RISK,612.0
S002,P0017,Toys,East,236,151.0876470588235,185.14,336.23,610.58,1.6,STOCKOUT_RISK,711.0
S002,P0017,Toys,East,236,144.00472222222223,182.39,326.39,638.54,1.6,STOCKOUT_RISK,729.0
S002,P0017,Toys,East,236,138.21129032258065,165.29,303.5,616.52,1.7,STOCKOUT_RISK,684.0
S002,P0017,Toys,East,236,154.14566666666667,174.9,329.05,647.58,1.5,STOCKOUT_RISK,741.0
S002,P0017,Toys,East,236,118.43897435897436,146.83,265.27,596.54,2.0,STOCKOUT_RISK,626.0
S002,P0017,Toys,East,236,114.25897435897437,154.57,268.83,612.85,2.1,STOCKOUT_RISK,646.0
S002,P0017,Toys,East,236,122.66846153846153,161.52,284.19,542.28,1.9,STOCKOUT_RISK,590.0
S002,P0018,Groceries,East,151,154.44,201.13,355.57,634.21,1.0,STOCKOUT_RISK,839.0
S002,P0018,Groceries,East,151,155.87926829268292,190.65,346.53,616.97,1.0,STOCKOUT_RISK,812.0
S002,P0018,Groceries,East,151,163.70444444444445,206.17,369.87,686.14,0.9,STOCKOUT_RISK,905.0
S002,P0018,Groceries,East,151,137.26439024390245,191.14,328.4,631.37,1.1,STOCKOUT_RISK,809.0
S002,P0018,Groceries,East,151,171.26933333333332,178.68,349.95,690.71,0.9,STOCKOUT_RISK,890.0
S002,P0018,Groceries,East,151,154.717,200.39,355.11,679.03,1.0,STOCKOUT_RISK,883.0
S002,P0018,Groceries,East,151,126.8,179.45,306.25,575.96,1.2,STOCKOUT_RISK,731.0
S002,P0018,Groceries,East,151,121.45733333333334,154.97,276.43,538.64,1.2,STOCKOUT_RISK,664.0
S002,P0018,Groceries,East,151,138.07027777777776,167.67,305.74,650.36,1.1,STOCKOUT_RISK,805.0
S002,P0018,Groceries,East,151,163.010625,188.15,351.16,654.71,0.9,STOCKOUT_RISK,855.0
S002,P0018,Groceries,East,151,149.11475000000002,174.71,323.82,656.45,1.0,STOCKOUT_RISK,829.0
S002,P0018,Groceries,East,151,124.76454545454546,195.24,320.0,568.15,1.2,STOCKOUT_RISK,737.0
S002,P0018,Groceries,East,151,140.95232558139534,201.37,342.32,644.67,1.1,STOCKOUT_RISK,836.0
S002,P0018,Groceries,East,151,155.70315789473685,157.75,313.45,648.42,1.0,STOCKOUT_RISK,811.0
S002,P0018,Groceries,East,151,163.64882352941177,163.88,327.53,640.13,0.9,STOCKOUT_RISK,817.0
S002,P0018,Groceries,East,151,133.57181818181817,189.85,323.42,587.32,1.1,STOCKOUT_RISK,760.0
S002,P0018,Groceries,East,151,123.57300000000001,135.29,258.86,564.87,1.2,STOCKOUT_RISK,673.0
S002,P0018,Groceries,East,151,132.10290322580644,206.07,338.17,558.3,1.1,STOCKOUT_RISK,745.0
S002,P0018,Groceries,East,151,137.59,182.35,319.94,563.3,1.1,STOCKOUT_RISK,732.0
S002,P0018,Groceries,East,151,146.08875,179.48,325.57,649.6,1.0,STOCKOUT_RISK,824.0
S002,P0019,Furniture,West,409,134.01634146341465,199.36,333.38,617.17,3.1,OPTIMAL,0.0
S002,P0019,Furniture,West,409,110.29323529411764,158.82,269.11,526.11,3.7,OPTIMAL,0.0
S002,P0019,Furniture,West,409,128.37,168.21,296.58,570.53,3.2,OPTIMAL,0.0
S002,P0019,Furniture,West,409,159.62558139534883,213.52,373.15,662.31,2.6,OPTIMAL,0.0
S002,P0019,Furniture,West,409,119.35309523809524,140.83,260.18,583.43,3.4,OPTIMAL,0.0
S002,P0019,Furniture,West,409,113.4232,122.17,235.59,572.27,3.6,OPTIMAL,0.0
S002,P0019,Furniture,West,409,128.12234042553192,184.54,312.66,561.76,3.2,OPTIMAL,0.0
S002,P0019,Furniture,West,409,128.3282142857143,158.38,286.71,603.47,3.2,OPTIMAL,0.0
S002,P0019,Furniture,West,409,158.06324999999998,200.32,358.38,672.22,2.6,OPTIMAL,0.0
S002,P0019,Furniture,West,409,173.74235294117648,209.86,383.6,653.77,2.4,OPTIMAL,0.0
S002,P0019,Furniture,West,409,146.5285294117647,212.49,359.02,629.68,2.8,OPTIMAL,0.0
S002,P0019,Furniture,West,409,160.89133333333334,200.62,361.51,634.35,2.5,OPTIMAL,0.0
S002,P0019,Furniture,West,409,126.77064516129032,176.33,303.1,564.68,3.2,OPTIMAL,0.0
S002,P0019,Furniture,West,409,140.43155555555555,172.33,312.76,621.62,2.9,OPTIMAL,0.0
S002,P0019,Furniture,West,409,131.9530303030303,165.02,296.97,579.24,3.1,OPTIMAL,0.0
S002,P0019,Furniture,West,409,126.45028571428573,167.17,293.62,604.12,3.2,OPTIMAL,0.0
