Customer ID,Recency,Frequency,Monetary,KMeans_Cluster,DBSCAN_Cluster,Business_Label
15308,274,1,310.47,0,0,Churned
15309,611,4,797.96,0,0,Churned
15310,479,1,1634.64,0,0,Churned
15312,75,12,2930.19,2,0,Champions
15313,110,1,52.0,1,0,Loyal Customers
15314,199,3,820.4499999999999,1,0,Loyal Customers
15315,64,2,570.5,1,0,Loyal Customers
15316,327,1,165.0,0,0,Churned
15317,677,1,129.75,0,0,Churned
15318,4,1,312.62,1,0,Loyal Customers
15319,284,1,204.5,0,0,Churned
15320,44,1,267.13,1,0,Loyal Customers
15321,71,12,6709.7300000000005,2,0,Champions
15322,86,2,1390.86,1,0,Loyal Customers
15323,563,3,434.6,0,0,Churned
15324,701,1,140.22000000000003,0,0,Churned
15325,104,8,1601.46,1,0,Loyal Customers
15326,334,5,1700.52,0,0,Churned
15327,53,1,208.75,1,0,Loyal Customers
15328,408,1,107.24,0,0,Churned
15329,39,11,2958.83,2,0,Champions
15330,32,2,714.96,1,0,Loyal Customers
15331,500,3,767.91,0,0,Churned
15332,366,6,4892.68,2,0,Champions
15333,208,1,1028.56,1,0,Loyal Customers
15334,157,3,350.82,1,0,Loyal Customers
15335,54,1,170.22,1,0,Loyal Customers
15336,402,1,240.5,0,0,Churned
15337,411,1,373.02,0,0,Churned
15338,677,1,277.93,0,0,Churned
15339,66,7,1821.02,1,0,Loyal Customers
15340,562,1,105.5,0,0,Churned
15341,81,2,2402.7200000000003,1,0,Loyal Customers
15342,130,1,406.09,1,0,Loyal Customers
15343,87,1,364.5,1,0,Loyal Customers
15344,1,3,563.94,1,0,Loyal Customers
15345,46,1,393.54,1,0,Loyal Customers
15346,333,3,596.12,0,0,Churned
15347,366,4,1162.0,0,0,Churned
15348,72,1,158.04,1,0,Loyal Customers
15349,158,2,463.91,1,0,Loyal Customers
15350,373,2,547.6,0,0,Churned
15351,12,10,3430.22,2,0,Champions
15352,549,1,111.15,0,0,Churned
15353,255,7,2794.4700000000003,2,0,Champions
15354,603,3,284.4,0,0,Churned
15355,29,2,277.05,1,0,Loyal Customers
15356,31,13,3239.57,2,0,Champions
15358,5,42,16425.86,2,0,Champions
15359,663,8,181.35,0,0,Churned
15360,40,1,427.93,1,0,Loyal Customers
15361,362,4,689.07,0,0,Churned
15362,449,2,613.08,0,0,Churned
15363,373,2,678.11,0,0,Churned
15364,96,2,913.19,1,0,Loyal Customers
15365,26,13,4557.13,2,0,Champions
15366,75,7,2389.08,2,0,Champions
15367,57,11,5081.33,2,0,Champions
15368,21,2,722.74,1,0,Loyal Customers
15369,492,11,6251.26,2,0,Champions
15370,41,8,3739.01,2,0,Champions
15371,662,1,59.400000000000006,0,0,Churned
15372,137,8,6017.06,2,0,Champions
15373,8,17,3084.54,2,0,Champions
15374,129,2,307.32,1,0,Loyal Customers
15375,690,1,60.96,0,0,Churned
15376,40,3,1221.56,1,0,Loyal Customers
15377,383,4,1211.75,0,0,Churned
15378,463,2,246.5,0,0,Churned
15379,169,8,4877.84,2,0,Champions
15380,9,11,3248.96,2,0,Champions
15381,214,5,1890.57,1,0,Loyal Customers
15382,15,12,13733.55,2,0,Champions
15384,170,4,2027.79,1,0,Loyal Customers
15385,40,3,942.08,1,0,Loyal Customers
15386,186,1,394.14,1,0,Loyal Customers
15387,492,1,468.65,0,0,Churned
15388,270,1,140.54,0,0,Churned
15389,172,5,2733.8,2,0,Champions
15390,396,2,1216.66,0,0,Churned
15391,584,1,289.87,0,0,Churned
15392,5,7,2911.62,2,0,Champions
15393,16,5,891.34,1,0,Loyal Customers
15394,10,11,5286.8,2,0,Champions
15395,326,1,107.45,0,0,Churned
15396,113,2,796.38,1,0,Loyal Customers
15397,290,1,94.0,0,0,Churned
15398,16,2,1345.53,1,0,Loyal Customers
15399,1,3,815.77,1,0,Loyal Customers
15400,92,8,1302.3,1,0,Loyal Customers
15401,452,2,216.95,0,0,Churned
15402,149,6,1830.54,1,0,Loyal Customers
15403,492,2,170.88,0,0,Churned
15404,376,1,257.06,0,0,Churned
15405,189,2,659.84,1,0,Loyal Customers
15406,31,4,975.87,1,0,Loyal Customers
15407,34,4,1046.74,1,0,Loyal Customers
15408,264,1,267.18,0,0,Churned
15409,721,1,131.25,0,0,Churned
15410,84,10,4685.72,2,0,Champions
15411,26,4,1348.93,1,0,Loyal Customers
15412,171,1,190.53,1,0,Loyal Customers
15413,692,5,6798.72,0,0,Churned
15414,10,3,774.9000000000001,1,0,Loyal Customers
15415,313,1,559.61,0,0,Churned
15416,65,7,4572.82,2,0,Champions
15417,85,1,508.8,1,0,Loyal Customers
15418,425,2,449.42,0,0,Churned
15419,25,1,135.86,1,0,Loyal Customers
15420,434,6,743.0,0,0,Churned
15421,59,10,3805.34,2,0,Champions
15422,323,7,1619.97,1,0,Loyal Customers
15423,38,3,266.89,1,0,Loyal Customers
15424,254,3,597.78,1,0,Loyal Customers
15425,400,4,1941.12,0,0,Churned
15426,19,9,2156.35,2,0,Champions
15427,33,3,1430.54,1,0,Loyal Customers
15428,15,4,762.75,1,0,Loyal Customers
15429,27,2,397.35,1,0,Loyal Customers
15430,468,2,954.75,0,0,Churned
15431,503,1,153.24,0,0,Churned
15432,23,2,320.76,1,0,Loyal Customers
15433,214,2,533.3,1,0,Loyal Customers
15434,8,11,2567.06,2,0,Champions
15435,22,1,149.29,1,0,Loyal Customers
15436,12,3,1067.75,1,0,Loyal Customers
15437,262,2,393.45,1,0,Loyal Customers
15438,131,1,156.57999999999998,1,0,Loyal Customers
15439,405,4,1269.05,0,0,Churned
15440,55,3,383.68,1,0,Loyal Customers
15441,396,3,1254.21,0,0,Churned
15442,249,1,594.0,1,0,Loyal Customers
15443,2,14,5114.23,2,0,Champions
15444,9,2,1411.21,1,0,Loyal Customers
15445,264,2,284.5,0,0,Churned
15446,377,3,399.75,0,0,Churned
15447,331,5,492.88,0,0,Churned
15448,313,2,788.81,0,0,Churned
15449,26,3,974.52,1,0,Loyal Customers
15450,30,1,429.84,1,0,Loyal Customers
15451,434,2,226.86,0,0,Churned
15452,30,6,1785.11,1,0,Loyal Customers
15453,2,7,1371.77,1,0,Loyal Customers
15454,362,2,305.99,0,0,Churned
15455,598,1,38.25,0,0,Churned
15456,283,10,2091.52,2,0,Champions
15457,262,1,237.07,0,0,Churned
15458,25,2,370.44,1,0,Loyal Customers
15459,417,2,202.83,0,0,Churned
15460,354,1,214.26,0,0,Churned
15461,461,2,429.7,0,0,Churned
15462,94,4,737.05,1,0,Loyal Customers
15463,29,1,126.14,1,0,Loyal Customers
15464,338,1,1044.65,0,0,Churned
15465,20,32,12100.4,2,0,Champions
15466,85,4,1560.46,1,0,Loyal Customers
15467,9,3,524.88,1,0,Loyal Customers
15468,51,3,1430.48,1,0,Loyal Customers
15469,50,3,874.25,1,0,Loyal Customers
15470,576,1,63.42,0,0,Churned
15471,2,3,1292.01,1,0,Loyal Customers
15472,113,1,371.56,1,0,Loyal Customers
15473,14,8,2046.0,2,0,Champions
15474,596,1,150.35,0,0,Churned
15475,77,1,454.11,1,0,Loyal Customers
15476,380,4,2209.98,0,0,Churned
15477,650,1,368.4,0,0,Churned
15478,40,3,1983.48,1,0,Loyal Customers
15479,733,1,147.4,0,0,Churned
15480,116,5,6279.0,2,0,Champions
15481,401,1,1993.34,0,0,Churned
15482,16,19,14417.36,2,0,Champions
15483,161,10,817.8199999999999,1,0,Loyal Customers
15484,1,6,4652.1,2,0,Champions
15485,30,7,4810.92,2,0,Champions
15486,527,1,102.0,0,0,Churned
15487,680,1,231.32,0,0,Churned
15488,93,5,431.92,1,0,Loyal Customers
15489,23,8,2419.61,2,0,Champions
15490,430,1,210.85,0,0,Churned
15491,95,6,3100.09,2,0,Champions
15492,28,2,659.4599999999999,1,0,Loyal Customers
15493,33,9,4121.68,2,0,Champions
15494,21,5,3702.6,2,0,Champions
15495,379,1,246.5,0,0,Churned
15496,631,1,146.14,0,0,Churned
15497,18,9,8657.39,2,0,Champions
15498,3,44,24972.86,2,0,Champions
15499,724,1,158.65,0,0,Churned
15500,8,4,1131.56,1,0,Loyal Customers
15501,405,2,399.95,0,0,Churned
15502,16,14,13003.87,2,0,Champions
15503,363,2,257.3,0,0,Churned
15504,81,4,402.7,1,0,Loyal Customers
15505,53,5,3610.96,2,0,Champions
15506,23,6,2030.33,1,0,Loyal Customers
15507,172,1,475.86,1,0,Loyal Customers
15508,189,6,1000.27,1,0,Loyal Customers
15509,380,1,152.41,0,0,Churned
15510,331,1,250.0,0,0,Churned
15511,12,5,900.53,1,0,Loyal Customers
15512,156,4,331.58,1,0,Loyal Customers
15513,33,35,26437.05,2,0,Champions
15514,12,18,6392.06,2,0,Champions
15515,387,1,171.81,0,0,Churned
15516,45,3,62.43,1,0,Loyal Customers
15517,233,1,267.03,1,0,Loyal Customers
15518,64,15,4189.99,2,0,Champions
15519,383,2,344.61,0,0,Churned
15520,2,1,343.5,1,0,Loyal Customers
15521,40,16,7098.24,2,0,Champions
15522,33,2,397.99,1,0,Loyal Customers
15523,84,16,17259.19,2,0,Champions
15524,25,2,591.4,1,0,Loyal Customers
15525,2,4,890.22,1,0,Loyal Customers
15526,33,2,148.44,1,0,Loyal Customers
15527,19,23,5554.89,2,0,Champions
15528,254,1,229.33,0,0,Churned
15529,23,12,4783.66,2,0,Champions
15530,22,5,1808.68,1,0,Loyal Customers
15531,8,2,1972.39,1,0,Loyal Customers
15532,25,10,3738.85,2,0,Champions
15533,19,3,807.57,1,0,Loyal Customers
15534,726,1,162.25,0,0,Churned
15535,173,6,1044.37,1,0,Loyal Customers
15536,409,1,259.09,0,0,Churned
15537,163,1,110.92,1,0,Loyal Customers
15538,538,6,3358.4,0,0,Churned
15539,7,1,538.46,1,0,Loyal Customers
15540,11,2,460.68,1,0,Loyal Customers
15541,114,1,85.13000000000001,1,0,Loyal Customers
15542,512,3,855.71,0,0,Churned
15543,288,2,242.26,0,0,Churned
15544,9,20,7807.89,2,0,Champions
15545,54,2,288.97,1,0,Loyal Customers
15546,607,2,1079.1,0,0,Churned
15547,7,26,10057.05,2,0,Champions
15548,596,1,158.09,0,0,Churned
15549,77,8,2334.16,2,0,Champions
15550,4,12,2211.05,2,0,Champions
15551,37,7,1679.81,1,0,Loyal Customers
15552,217,2,252.52,1,0,Loyal Customers
15553,60,1,428.93,1,0,Loyal Customers
15554,278,1,217.2,0,0,Churned
15555,12,36,11243.91,2,0,Champions
15556,24,1,279.77,1,0,Loyal Customers
15557,29,1,468.91,1,0,Loyal Customers
15558,639,1,202.68,0,0,Churned
15559,568,1,1109.4,0,0,Churned
15560,398,2,153.52,0,0,Churned
15561,12,8,1934.39,2,0,Champions
15562,352,3,671.4300000000001,0,0,Churned
15563,22,7,2859.46,2,0,Champions
15564,463,2,70.74000000000001,0,0,Churned
15565,50,2,173.16,1,0,Loyal Customers
15566,393,2,227.87,0,0,Churned
15567,19,1,186.01,1,0,Loyal Customers
15568,3,3,758.29,1,0,Loyal Customers
15569,104,10,3583.45,2,0,Champions
15570,7,25,8736.49,2,0,Champions
15571,12,14,3892.35,2,0,Champions
15572,5,10,3965.2,2,0,Champions
15573,32,5,1188.42,1,0,Loyal Customers
15574,178,6,1101.44,1,0,Loyal Customers
15575,620,1,30.1,0,0,Churned
15576,38,1,921.37,1,0,Loyal Customers
15577,151,5,396.03,1,0,Loyal Customers
15578,162,1,127.1,1,0,Loyal Customers
15579,69,5,1250.63,1,0,Loyal Customers
15580,377,8,1375.39,0,0,Churned
15581,121,38,7480.4,2,0,Champions
15582,25,3,682.9100000000001,1,0,Loyal Customers
15583,376,1,95.96,0,0,Churned
15584,24,6,1268.2,1,0,Loyal Customers
15585,177,1,455.3,1,0,Loyal Customers
15586,593,3,1139.1,0,0,Churned
15587,50,7,1522.0800000000002,1,0,Loyal Customers
15588,678,1,579.6,0,0,Churned
15589,256,3,478.53,1,0,Loyal Customers
15590,382,5,1496.6,0,0,Churned
15591,583,3,217.9,0,0,Churned
15592,47,1,388.58,1,0,Loyal Customers
15593,71,1,199.8,1,0,Loyal Customers
15594,16,5,1771.78,1,0,Loyal Customers
15595,488,1,357.6,0,0,Churned
15596,101,9,2727.72,2,0,Champions
15597,35,2,563.37,1,0,Loyal Customers
15598,53,2,548.02,1,0,Loyal Customers
15599,27,3,1250.06,1,0,Loyal Customers
15600,428,4,1199.31,0,0,Churned
15601,11,30,14191.74,2,0,Champions
15602,8,16,3137.96,2,0,Champions
15603,79,2,88.48,1,0,Loyal Customers
15604,52,1,216.39,1,0,Loyal Customers
15605,36,9,1741.95,1,0,Loyal Customers
15606,61,17,5230.99,2,0,Champions
15607,337,9,1708.97,0,0,Churned
15608,28,5,1785.98,1,0,Loyal Customers
15609,184,1,298.48,1,0,Loyal Customers
15610,52,1,112.46,1,0,Loyal Customers
15611,10,26,2997.28,2,0,Champions
15612,36,2,195.15,1,0,Loyal Customers
15613,610,1,433.72,0,0,Churned
15614,438,4,3147.36,0,0,Churned
15615,10,47,21373.97,2,0,Champions
15616,438,1,317.11,0,0,Churned
15617,396,3,828.5500000000001,0,0,Churned
15618,33,4,776.851,1,0,Loyal Customers
15619,11,1,336.40000000000003,1,0,Loyal Customers
15620,57,4,1942.36,1,0,Loyal Customers
15621,4,4,1293.03,1,0,Loyal Customers
15622,43,17,7852.61,2,0,Champions
15623,141,8,2437.05,2,0,Champions
15624,117,4,588.13,1,0,Loyal Customers
15625,104,9,3236.4,2,0,Champions
15626,75,3,1067.52,1,0,Loyal Customers
15627,457,2,566.9,0,0,Churned
15628,5,17,5333.08,2,0,Champions
15629,450,4,2240.9,0,0,Churned
15630,45,3,1481.4,1,0,Loyal Customers
15631,642,1,596.67,0,0,Churned
15632,16,8,3285.31,2,0,Champions
15633,509,13,4335.96,0,0,Churned
15634,17,2,554.65,1,0,Loyal Customers
15635,396,1,100.35,0,0,Churned
15636,90,4,1444.58,1,0,Loyal Customers
15637,53,5,797.59,1,0,Loyal Customers
15638,379,6,2265.2,0,0,Churned
15639,134,3,1065.08,1,0,Loyal Customers
15640,4,29,23494.31,2,0,Champions
15641,105,12,5345.55,2,0,Champions
15642,730,1,105.78000000000002,0,0,Churned
15643,192,3,664.0,1,0,Loyal Customers
15644,166,4,803.54,1,0,Loyal Customers
15645,19,3,1055.17,1,0,Loyal Customers
15646,158,5,784.8100000000001,1,0,Loyal Customers
15647,415,1,169.0,0,0,Churned
15648,204,2,639.5,1,0,Loyal Customers
15649,336,4,1660.35,0,0,Churned
15650,522,2,553.88,0,0,Churned
15651,37,5,1259.06,1,0,Loyal Customers
15652,91,5,1405.94,1,0,Loyal Customers
15653,93,2,877.4399999999999,1,0,Loyal Customers
15654,9,2,922.53,1,0,Loyal Customers
15655,243,1,560.67,1,0,Loyal Customers
15656,45,4,748.5,1,0,Loyal Customers
15657,23,1,30.0,1,0,Loyal Customers
15658,190,8,2117.27,1,0,Loyal Customers
15659,44,3,532.49,1,0,Loyal Customers
15660,25,15,2603.69,2,0,Champions
15661,317,8,1215.95,1,0,Loyal Customers
15662,661,2,283.73,0,0,Churned
15663,106,1,138.14,1,0,Loyal Customers
15664,51,4,1254.03,1,0,Loyal Customers
15665,168,5,3987.07,2,0,Champions
15666,472,2,632.9399999999999,0,0,Churned
15667,40,1,301.32,1,0,Loyal Customers
15668,218,1,76.32000000000001,0,0,Churned
15669,40,4,684.34,1,0,Loyal Customers
15670,297,2,325.2,0,0,Churned
15671,19,7,2657.13,2,0,Champions
15672,725,1,45.3,0,0,Churned
15673,88,9,6204.32,2,0,Champions
15674,73,13,6948.2300000000005,2,0,Champions
15675,81,4,542.04,1,0,Loyal Customers
15676,19,3,3435.76,2,0,Champions
15677,49,3,1305.63,1,0,Loyal Customers
15678,53,3,1825.94,1,0,Loyal Customers
15679,24,4,781.28,1,0,Loyal Customers
15680,9,10,4028.69,2,0,Champions
15681,25,14,2989.7,2,0,Champions
15682,599,2,318.24,0,0,Churned
15683,117,2,524.54,1,0,Loyal Customers
15684,547,3,173.95,0,0,Churned
15685,450,1,55.98,0,0,Churned
15686,420,1,90.0,0,0,Churned
15687,9,9,2993.1,2,0,Champions
15688,419,1,190.57,0,0,Churned
15689,120,3,521.03,1,0,Loyal Customers
15690,4,2,239.76,1,0,Loyal Customers
15691,252,4,571.3,1,0,Loyal Customers
15692,28,1,191.04,1,0,Loyal Customers
15693,659,1,37.5,0,0,Churned
15694,1,24,9978.48,2,0,Champions
15695,267,4,1131.04,1,0,Loyal Customers
15696,33,13,3881.22,2,0,Champions
15697,690,1,246.75,0,0,Churned
15698,624,1,46.2,0,0,Churned
15699,18,1,309.65,1,0,Loyal Customers
15700,172,2,696.68,1,0,Loyal Customers
15701,2,4,1529.0,1,0,Loyal Customers
15702,476,2,140.39,0,0,Churned
15703,265,1,211.5,0,0,Churned
15704,140,6,3734.66,2,0,Champions
15705,201,1,143.1,1,0,Loyal Customers
15706,64,4,1060.56,1,0,Loyal Customers
15707,35,4,916.98,1,0,Loyal Customers
15708,41,9,3887.15,2,0,Champions
15709,284,2,327.85,0,0,Churned
15710,417,1,898.87,0,0,Churned
15711,557,2,420.25,0,0,Churned
15712,9,12,3472.4100000000003,2,0,Champions
15713,143,4,839.64,1,0,Loyal Customers
15714,12,5,783.96,1,0,Loyal Customers
15715,556,5,658.02,0,0,Churned
15716,146,11,2485.26,2,0,Champions
15717,234,5,607.0,1,0,Loyal Customers
15718,540,1,293.79,0,0,Churned
15719,33,31,10195.97,2,0,Champions
15720,24,2,739.22,1,0,Loyal Customers
15721,12,1,471.4,1,0,Loyal Customers
15722,36,11,5234.0,2,0,Champions
15723,365,4,930.7,0,0,Churned
15724,201,3,310.85,1,0,Loyal Customers
15725,15,1,415.25,1,0,Loyal Customers
15726,390,1,321.91,0,0,Churned
15727,17,15,9371.71,2,0,Champions
15728,380,2,544.6,0,0,Churned
15729,213,3,192.55,1,0,Loyal Customers
15730,66,5,1726.58,1,0,Loyal Customers
15731,554,1,125.3,0,0,Churned
15732,212,10,1543.97,1,0,Loyal Customers
15733,283,1,162.3,0,0,Churned
15734,115,4,2263.3,1,0,Loyal Customers
15735,421,1,327.68,0,0,Churned
15736,435,2,1767.12,0,0,Churned
15737,15,8,1188.12,1,0,Loyal Customers
15738,19,41,13043.32,2,0,Champions
15739,66,1,449.12,1,0,Loyal Customers
15740,49,1,154.88,1,0,Loyal Customers
15741,458,2,208.62,0,0,Churned
15742,619,1,156.87,0,0,Churned
15743,16,4,775.96,1,0,Loyal Customers
15744,78,1,34.8,1,0,Loyal Customers
15745,19,4,1094.59,1,0,Loyal Customers
15746,134,1,196.88,1,0,Loyal Customers
15747,13,9,2499.81,2,0,Champions
15748,40,3,609.8100000000001,1,0,Loyal Customers
15750,3,18,6452.991,2,0,Champions
15751,461,11,1380.44,0,0,Churned
15752,40,9,3924.91,2,0,Champions
15753,305,1,79.2,0,0,Churned
15754,51,9,3037.61,2,0,Champions
15755,10,17,5993.12,2,0,Champions
15756,61,4,528.01,1,0,Loyal Customers
15757,66,6,2940.36,2,0,Champions
15758,25,1,205.25,1,0,Loyal Customers
15759,218,7,830.9300000000001,1,0,Loyal Customers
15760,631,2,13916.34,0,0,Churned
15761,443,1,143.05,0,0,Churned
15762,65,2,583.75,1,0,Loyal Customers
15763,32,2,1086.92,1,0,Loyal Customers
15764,88,8,4503.08,2,0,Champions
15765,667,1,370.63,0,0,Churned
15766,64,3,831.06,1,0,Loyal Customers
15768,116,34,15308.89,2,0,Champions
15769,7,46,88612.52,2,0,Champions
15770,613,1,321.45,0,0,Churned
15771,604,3,1006.54,0,0,Churned
15772,418,1,280.88,0,0,Churned
15773,6,2,774.52,1,0,Loyal Customers
15774,69,6,1288.34,1,0,Loyal Customers
15775,245,2,150.5,0,0,Churned
15776,133,1,241.62,1,0,Loyal Customers
15777,241,7,1762.61,1,0,Loyal Customers
15778,431,1,307.95,0,0,Churned
15779,463,2,124.08,0,0,Churned
15780,184,3,475.28,1,0,Loyal Customers
15781,25,3,345.46,1,0,Loyal Customers
15782,10,4,4014.1,2,0,Champions
15783,11,1,246.3,1,0,Loyal Customers
15784,468,2,848.3299999999999,0,0,Churned
15785,33,16,5969.93,2,0,Champions
15786,46,5,8501.62,2,0,Champions
15787,26,3,933.26,1,0,Loyal Customers
15788,509,1,221.83,0,0,Churned
15789,358,6,1962.01,0,0,Churned
15790,10,1,218.75,1,0,Loyal Customers
15791,44,5,3608.34,2,0,Champions
15792,400,2,933.84,0,0,Churned
15793,15,8,2399.57,2,0,Champions
15794,736,2,777.0,0,0,Churned
15795,150,8,1979.87,1,0,Loyal Customers
15796,1,17,5171.63,2,0,Champions
15797,113,6,2821.08,2,0,Champions
15798,493,3,1535.37,0,0,Churned
15799,76,4,1421.34,1,0,Loyal Customers
15800,107,7,1227.07,1,0,Loyal Customers
15801,46,3,1063.95,1,0,Loyal Customers
15802,143,1,451.42,1,0,Loyal Customers
15803,51,4,1929.66,1,0,Loyal Customers
15804,1,13,4206.39,2,0,Champions
15805,23,30,10148.93,2,0,Champions
15806,46,3,784.58,1,0,Loyal Customers
15807,50,5,1817.52,1,0,Loyal Customers
15808,306,21,17180.25,2,0,Champions
15809,36,7,1274.44,1,0,Loyal Customers
15810,79,8,2999.04,2,0,Champions
15811,22,7,3486.15,2,0,Champions
15812,107,12,5201.47,2,0,Champions
15813,208,2,1303.91,1,0,Loyal Customers
15814,17,6,2634.44,2,0,Champions
15815,64,5,2100.6,1,0,Loyal Customers
15816,542,2,144.14999999999998,0,0,Churned
15817,421,3,2766.4,0,0,Churned
15818,588,1,340.5,0,0,Churned
15819,49,10,3934.79,2,0,Champions
15820,320,1,206.98,0,0,Churned
15821,44,2,570.96,1,0,Loyal Customers
15822,3,6,1840.06,1,0,Loyal Customers
15823,372,3,3882.17,2,0,Champions
15824,453,2,890.94,0,0,Churned
15825,172,1,532.94,1,0,Loyal Customers
15826,56,4,2598.28,2,0,Champions
15827,73,28,3603.14,2,0,Champions
15828,375,1,1108.82,0,0,Churned
15829,99,2,636.14,1,0,Loyal Customers
15830,38,1,576.0,1,0,Loyal Customers
15831,58,3,794.64,1,0,Loyal Customers
15832,254,1,836.79,1,0,Loyal Customers
15833,738,1,80.4,0,0,Churned
15834,70,7,3764.39,2,0,Champions
15835,44,4,954.09,1,0,Loyal Customers
15836,50,1,137.37,1,0,Loyal Customers
15837,65,2,777.01,1,0,Loyal Customers
15838,11,34,73205.5,2,0,Champions
15839,33,3,1048.49,1,0,Loyal Customers
15840,59,2,355.56,1,0,Loyal Customers
15841,73,9,2742.41,2,0,Champions
15842,393,2,548.8,0,0,Churned
15843,304,1,118.95000000000002,0,0,Churned
15844,46,1,130.73999999999998,1,0,Loyal Customers
15845,18,11,4426.28,2,0,Champions
15846,385,1,107.01,0,0,Churned
15847,38,5,822.57,1,0,Loyal Customers
15848,622,1,137.99,0,0,Churned
15850,19,6,1006.75,1,0,Loyal Customers
15851,527,1,109.73,0,0,Churned
15852,187,3,257.26,1,0,Loyal Customers
15853,52,1,110.8,1,0,Loyal Customers
15854,4,21,5578.28,2,0,Champions
15855,137,6,1052.72,1,0,Loyal Customers
15856,4,52,32275.95,2,0,Champions
15857,19,2,570.48,1,0,Loyal Customers
15858,16,13,3552.41,2,0,Champions
15859,432,1,438.46,0,0,Churned
15860,41,17,2361.3,2,0,Champions
15861,12,12,4369.2,2,0,Champions
15862,8,13,2512.29,2,0,Champions
15863,26,5,355.1,1,0,Loyal Customers
15864,22,7,2180.76,2,0,Champions
15865,41,5,2241.42,1,0,Loyal Customers
15866,101,1,211.89,1,0,Loyal Customers
15867,5,31,8923.3,2,0,Champions
15868,583,1,94.53,0,0,Churned
15869,277,3,321.11,0,0,Churned
15870,33,4,857.46,1,0,Loyal Customers
15871,437,1,33.099999999999994,0,0,Churned
15872,15,4,729.25,1,0,Loyal Customers
15873,500,4,313.92,0,0,Churned
15874,64,21,11284.76,2,0,Champions
15875,646,1,108.52,0,0,Churned
15876,409,2,1449.14,0,0,Churned
15877,2,2,490.33,1,0,Loyal Customers
15878,562,2,330.77,0,0,Churned
15879,404,4,1137.8,0,0,Churned
15880,369,1,329.03000000000003,0,0,Churned
15881,312,5,501.39,0,0,Churned
15882,199,8,1124.66,1,0,Loyal Customers
15883,2,2,396.48,1,0,Loyal Customers
15884,432,2,244.6,0,0,Churned
15885,93,15,1951.82,2,0,Champions
15886,60,4,1052.87,1,0,Loyal Customers
15887,407,3,1027.15,0,0,Churned
15888,81,3,429.16,1,0,Loyal Customers
15889,157,8,1427.6,1,0,Loyal Customers
15890,395,5,535.65,0,0,Churned
15891,227,1,511.68,1,0,Loyal Customers
15892,669,1,128.2,0,0,Churned
15893,482,1,305.28000000000003,0,0,Churned
15894,253,2,258.25,1,0,Loyal Customers
15895,150,1,179.17,1,0,Loyal Customers
15897,194,2,208.59,1,0,Loyal Customers
15898,1,25,4996.45,2,0,Champions
15899,369,1,56.25,0,0,Churned
15900,24,4,886.5699999999999,1,0,Loyal Customers
15901,17,7,687.72,1,0,Loyal Customers
15902,380,1,145.01,0,0,Churned
15903,10,12,8939.84,2,0,Champions
15904,8,1,164.68,1,0,Loyal Customers
15905,543,1,114.69,0,0,Churned
15906,20,10,2530.19,2,0,Champions
15907,4,3,882.72,1,0,Loyal Customers
15908,491,2,758.62,0,0,Churned
15909,174,1,191.94,1,0,Loyal Customers
15910,1,15,2661.17,2,0,Champions
15911,624,8,1700.24,0,0,Churned
15912,178,9,1074.7,1,0,Loyal Customers
15913,534,1,6.300000000000001,0,0,Churned
15914,378,2,205.99,0,0,Churned
15915,402,1,364.45,0,0,Churned
15916,16,13,3145.24,2,0,Champions
15917,248,5,530.17,1,0,Loyal Customers
15918,191,3,582.88,1,0,Loyal Customers
15919,20,2,525.69,1,0,Loyal Customers
15920,154,9,569.14,1,0,Loyal Customers
15921,173,4,775.26,1,0,Loyal Customers
15922,373,1,369.5,0,0,Churned
15923,373,1,127.08,0,0,Churned
15924,731,1,102.82,0,0,Churned
15925,194,1,207.15,1,0,Loyal Customers
15926,542,1,134.44,0,0,Churned
15927,647,1,106.54,0,0,Churned
15928,656,1,293.53,0,0,Churned
15929,644,1,594.0,0,0,Churned
15930,67,1,426.63,1,0,Loyal Customers
15931,428,1,239.9,0,0,Churned
15932,4,8,2495.87,2,0,Champions
15933,21,3,1107.46,1,0,Loyal Customers
15934,418,2,2190.66,0,0,Churned
15935,239,2,416.86,1,0,Loyal Customers
15936,379,2,282.79,0,0,Churned
15937,64,1,145.35,1,0,Loyal Customers
15938,112,9,734.81,1,0,Loyal Customers
15939,90,16,9060.39,2,0,Champions
15940,311,1,35.8,0,0,Churned
15941,637,1,405.0,0,0,Churned
15942,134,1,337.44,1,0,Loyal Customers
15943,650,2,271.29,0,0,Churned
15944,277,4,2164.24,1,0,Loyal Customers
15945,365,4,646.27,0,0,Churned
15946,503,3,2304.18,0,0,Churned
15947,83,1,1708.24,1,0,Loyal Customers
15948,8,3,1509.09,1,0,Loyal Customers
15949,17,2,364.72,1,0,Loyal Customers
15950,32,10,7120.91,2,0,Champions
15951,9,3,1013.17,1,0,Loyal Customers
15952,34,4,781.91,1,0,Loyal Customers
15953,15,18,3440.34,2,0,Champions
15954,589,1,190.75,0,0,Churned
15955,24,22,8085.98,2,0,Champions
15956,551,2,617.6,0,0,Churned
15957,32,3,921.25,1,0,Loyal Customers
15958,74,4,462.12,1,0,Loyal Customers
15959,682,3,542.89,0,0,Churned
15960,374,4,410.95,0,0,Churned
15961,379,1,451.29,0,0,Churned
15962,449,1,289.48,0,0,Churned
15963,20,2,470.76,1,0,Loyal Customers
15964,663,1,269.21000000000004,0,0,Churned
15965,17,13,2771.94,2,0,Champions
15966,451,1,426.53,0,0,Churned
